65.5	10.5	1692.8
65.5	11.5	1834.5
65.5	12.5	1817.8
65.5	13.5	2030
65.5	14.5	2058.3
65.5	15.5	2265
65.5	16.5	2355.8
65.5	17.5	2372.5
65.5	18.5	2373.5
65.5	19.5	2443
65.5	20.5	2392.5
65.5	21.5	2512
65.5	22.5	2622
65.5	23.5	2680.5
65.5	24.5	2653.3
65.5	25.5	2619
65.5	26.5	2568.8
65.5	27.5	2474
65.5	28.5	2303
65.5	29.5	2108.5
65.5	30.5	1984.5
65.5	31.5	1876.5
65.5	32.5	1744.5
65.5	33.5	1600.3
65.5	34.5	0
65.5	35.5	0
65.5	36.5	0
65.5	37.5	0
65.5	38.5	0
65.5	39.5	0
66.5	10.5	1423.3
66.5	11.5	1589.3
66.5	12.5	1724
66.5	13.5	1794.3
66.5	14.5	1656
66.5	15.5	1732.5
66.5	16.5	1976
66.5	17.5	2083
66.5	18.5	2129
66.5	19.5	2314
66.5	20.5	2465
66.5	21.5	2454.3
66.5	22.5	2542.5
66.5	23.5	2550
66.5	24.5	2577
66.5	25.5	2587.5
66.5	26.5	2543.5
66.5	27.5	2449.8
66.5	28.5	2318.8
66.5	29.5	2068
66.5	30.5	2021
66.5	31.5	1914.3
66.5	32.5	1676.8
66.5	33.5	0
66.5	34.5	0
66.5	35.5	621
66.5	36.5	868.25
66.5	37.5	986.25
66.5	38.5	797.5
66.5	39.5	688
67.5	10.5	551.25
67.5	11.5	1078.5
67.5	12.5	1374.8
67.5	13.5	1678.5
67.5	14.5	1827
67.5	15.5	1813
67.5	16.5	1576
67.5	17.5	1748.5
67.5	18.5	1833
67.5	19.5	2104.8
67.5	20.5	2231.8
67.5	21.5	2312.8
67.5	22.5	2389
67.5	23.5	2417.3
67.5	24.5	2402.8
67.5	25.5	2465.5
67.5	26.5	2422.8
67.5	27.5	2325
67.5	28.5	2104.3
67.5	29.5	1837.5
67.5	30.5	1674.5
67.5	31.5	1693.3
67.5	32.5	1632
67.5	33.5	1378.5
67.5	34.5	1195.5
67.5	35.5	1108.8
67.5	36.5	1022.3
67.5	37.5	1044.8
67.5	38.5	920.25
67.5	39.5	821.25
68.5	10.5	0
68.5	11.5	99
68.5	12.5	244.33
68.5	13.5	472.5
68.5	14.5	658.5
68.5	15.5	1026.3
68.5	16.5	1307.8
68.5	17.5	1479
68.5	18.5	1509.3
68.5	19.5	1841.3
68.5	20.5	1907.8
68.5	21.5	2090.5
68.5	22.5	2222.5
68.5	23.5	2286.5
68.5	24.5	2244
68.5	25.5	2319.8
68.5	26.5	2319.3
68.5	27.5	2264.5
68.5	28.5	1963.5
68.5	29.5	1822.3
68.5	30.5	1684
68.5	31.5	1603.3
68.5	32.5	1542.5
68.5	33.5	1323.5
68.5	34.5	1131
68.5	35.5	1037
68.5	36.5	916
68.5	37.5	901.5
68.5	38.5	956.25
68.5	39.5	250.75
69.5	10.5	0
69.5	11.5	0
69.5	12.5	0
69.5	13.5	0
69.5	14.5	0
69.5	15.5	0
69.5	16.5	123
69.5	17.5	471.75
69.5	18.5	954
69.5	19.5	1177.5
69.5	20.5	1323.3
69.5	21.5	1447.3
69.5	22.5	1751.5
69.5	23.5	1925
69.5	24.5	2023.8
69.5	25.5	1976.8
69.5	26.5	1937.3
69.5	27.5	1823
69.5	28.5	1686
69.5	29.5	1569.3
69.5	30.5	1310.8
69.5	31.5	1241.8
69.5	32.5	1192
69.5	33.5	1214.5
69.5	34.5	1078.3
69.5	35.5	1041.3
69.5	36.5	996.25
69.5	37.5	948
69.5	38.5	661.5
69.5	39.5	0
70.5	10.5	0
70.5	11.5	0
70.5	12.5	0
70.5	13.5	0
70.5	14.5	0
70.5	15.5	0
70.5	16.5	0
70.5	17.5	173
70.5	18.5	624.75
70.5	19.5	942.75
70.5	20.5	1227.3
70.5	21.5	1573.5
70.5	22.5	1671.8
70.5	23.5	1661
70.5	24.5	1792.8
70.5	25.5	1909.8
70.5	26.5	1801.8
70.5	27.5	1701.3
70.5	28.5	1609.8
70.5	29.5	1412
