5.6935e+05	7.265e+06	1692.8
6.1561e+05	7.2665e+06	1834.5
6.6184e+05	7.2687e+06	1817.8
7.0804e+05	7.2716e+06	2030
7.5419e+05	7.2753e+06	2058.3
8.003e+05	7.2797e+06	2265
8.4635e+05	7.2848e+06	2355.8
8.9232e+05	7.2907e+06	2372.5
9.3822e+05	7.2973e+06	2373.5
9.8403e+05	7.3047e+06	2443
1.0297e+06	7.3128e+06	2392.5
1.0753e+06	7.3216e+06	2512
1.1208e+06	7.3311e+06	2622
1.1662e+06	7.3414e+06	2680.5
1.2114e+06	7.3525e+06	2653.3
1.2565e+06	7.3642e+06	2619
1.3014e+06	7.3767e+06	2568.8
1.3461e+06	7.3899e+06	2474
1.3907e+06	7.4039e+06	2303
1.4351e+06	7.4186e+06	2108.5
1.4792e+06	7.434e+06	1984.5
1.5232e+06	7.4502e+06	1876.5
1.5669e+06	7.4671e+06	1744.5
1.6105e+06	7.4847e+06	1600.3
1.6537e+06	7.5031e+06	0
1.6967e+06	7.5222e+06	0
1.7395e+06	7.542e+06	0
1.7819e+06	7.5625e+06	0
1.8241e+06	7.5838e+06	0
1.866e+06	7.6058e+06	0
5.6669e+05	7.3764e+06	1423.3
6.1116e+05	7.3779e+06	1589.3
6.5562e+05	7.38e+06	1724
7.0004e+05	7.3829e+06	1794.3
7.4442e+05	7.3864e+06	1656
7.8875e+05	7.3907e+06	1732.5
8.3302e+05	7.3957e+06	1976
8.7722e+05	7.4014e+06	2083
9.2134e+05	7.4078e+06	2129
9.6537e+05	7.4149e+06	2314
1.0093e+06	7.4227e+06	2465
1.0531e+06	7.4313e+06	2454.3
1.0968e+06	7.4405e+06	2542.5
1.1404e+06	7.4505e+06	2550
1.1839e+06	7.4612e+06	2577
1.2272e+06	7.4725e+06	2587.5
1.2703e+06	7.4846e+06	2543.5
1.3133e+06	7.4974e+06	2449.8
1.3561e+06	7.5109e+06	2318.8
1.3987e+06	7.5252e+06	2068
1.4411e+06	7.5401e+06	2021
1.4833e+06	7.5557e+06	1914.3
1.5252e+06	7.5721e+06	1676.8
1.567e+06	7.5891e+06	0
1.6085e+06	7.6069e+06	0
1.6497e+06	7.6253e+06	621
1.6907e+06	7.6445e+06	868.25
1.7315e+06	7.6643e+06	986.25
1.7719e+06	7.6849e+06	797.5
1.812e+06	7.7061e+06	688
5.64e+05	7.4879e+06	551.25
6.0669e+05	7.4893e+06	1078.5
6.4935e+05	7.4913e+06	1374.8
6.9198e+05	7.4941e+06	1678.5
7.3457e+05	7.4975e+06	1827
7.7711e+05	7.5017e+06	1813
8.1959e+05	7.5065e+06	1576
8.62e+05	7.512e+06	1748.5
9.0433e+05	7.5182e+06	1833
9.4658e+05	7.5251e+06	2104.8
9.8872e+05	7.5326e+06	2231.8
1.0308e+06	7.5409e+06	2312.8
1.0727e+06	7.5498e+06	2389
1.1145e+06	7.5594e+06	2417.3
1.1561e+06	7.5698e+06	2402.8
1.1976e+06	7.5808e+06	2465.5
1.239e+06	7.5924e+06	2422.8
1.2802e+06	7.6048e+06	2325
1.3212e+06	7.6179e+06	2104.3
1.362e+06	7.6316e+06	1837.5
1.4027e+06	7.646e+06	1674.5
1.4431e+06	7.6611e+06	1693.3
1.4833e+06	7.6768e+06	1632
1.5233e+06	7.6933e+06	1378.5
1.563e+06	7.7104e+06	1195.5
1.6025e+06	7.7282e+06	1108.8
1.6418e+06	7.7467e+06	1022.3
1.6807e+06	7.7658e+06	1044.8
1.7194e+06	7.7856e+06	920.25
1.7578e+06	7.8061e+06	821.25
5.613e+05	7.5994e+06	0
6.0218e+05	7.6007e+06	99
6.4304e+05	7.6027e+06	244.33
6.8387e+05	7.6053e+06	472.5
7.2466e+05	7.6087e+06	658.5
7.6539e+05	7.6126e+06	1026.3
8.0607e+05	7.6173e+06	1307.8
8.4668e+05	7.6226e+06	1479
8.8721e+05	7.6286e+06	1509.3
9.2765e+05	7.6352e+06	1841.3
9.68e+05	7.6425e+06	1907.8
1.0082e+06	7.6505e+06	2090.5
1.0484e+06	7.6591e+06	2222.5
1.0884e+06	7.6683e+06	2286.5
1.1282e+06	7.6783e+06	2244
1.168e+06	7.6889e+06	2319.8
1.2075e+06	7.7001e+06	2319.3
1.2469e+06	7.712e+06	2264.5
1.2862e+06	7.7246e+06	1963.5
1.3252e+06	7.7378e+06	1822.3
1.3641e+06	7.7517e+06	1684
1.4027e+06	7.7662e+06	1603.3
1.4411e+06	7.7814e+06	1542.5
1.4794e+06	7.7973e+06	1323.5
1.5173e+06	7.8137e+06	1131
1.5551e+06	7.8309e+06	1037
1.5926e+06	7.8486e+06	916
1.6298e+06	7.867e+06	901.5
1.6667e+06	7.8861e+06	956.25
1.7034e+06	7.9058e+06	250.75
5.5858e+05	7.7108e+06	0
5.9764e+05	7.7121e+06	0
6.3669e+05	7.714e+06	0
6.757e+05	7.7166e+06	0
7.1467e+05	7.7198e+06	0
7.5359e+05	7.7236e+06	0
7.9245e+05	7.7281e+06	123
8.3125e+05	7.7332e+06	471.75
8.6997e+05	7.7389e+06	954
9.086e+05	7.7453e+06	1177.5
9.4714e+05	7.7523e+06	1323.3
9.8557e+05	7.76e+06	1447.3
1.0239e+06	7.7683e+06	1751.5
1.0621e+06	7.7772e+06	1925
1.1002e+06	7.7867e+06	2023.8
1.1381e+06	7.7969e+06	1976.8
