0	0	0	0	0	0	-0.048442	-0.058362	-0.068326	-0.070967	0.32086	0.56399	0.56404	0.5641	0.85841	0.84454	0.83015	0.81496	0.79976	0.78346	0.76695	0.75005	0.73222	0.71438	0.69558	0.67643	0.65703	0.63656	0.61608	0.59477	0.63994	1	1	1	1.207	1.5991	1.9902	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1.9975	2	2	2	2	2	2	2	2	1.4993	1.278	1.3544	1.4324	1.4732	1.216	0.86537	0.7526	0.68921	0.23887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2386	-0.62585	-0.7133	-0.27999	-0.041084	-2.2204e-16	1.1102e-16	1.1102e-16	0	-4.4409e-16	0	0	0	0	0	0	0	-4.4409e-16	0.1914	0.57708	0.96193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.75551	0.74831	0.84889	0.60959	0.22776	0.15504	0.25822	0.083137	-0.28727	-0.77332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.96526	-0.46279	1.1102e-16	0	0	1.1102e-16	0	0	1.1102e-16	0	0	1.1102e-16	-1.1102e-16	2.2204e-16	0	1.1102e-16	-1.1102e-16	-2.2204e-16	0.13415	0.35621	0.49236	0.66218	1	1	1	1	1.217	1.4599	1.6002	1.7538	2	2.0242	2.2945	2.8092	3	3	3.3537	3.8687	4.0316	4.1775	4.4176	4.9354	5.4522	5.7665	5.9153	6.0704	6.7393	7.3639	7.6131	8.0842	8.6039	9.094	9.6456	10.166	10.823	11.21	11.732	12.149	12.778	13.437	14.027	14.393	14.873	15.398	15.922	16.448	16.974	17.499	18.026	18.552	19.158	20.092	20.85	21.33	21.769	22.661	23.248	23.67	24.108	24.521	24.76	25.123	25.486	25.96	26.954	27.687	27.935	28.297	28.658	28.946	29.332	29.347	29.594	30.141	30.387	30.572	30.757	30.51	30.865	31.407	31.431	31.488	32.027	32.436	32.436	32.638	32.734	32.372	32.353	32.528	32.279	31.914	31.823	31.811	31.798	31.565	31.735	31.543	30.982	30.715	30.695	30.673	30.65	30.16	29.601	29.574	29.546	29.517	29.487
0	0	0	0	-0.38265	-0.78228	-0.97695	-0.87944	-0.48893	-0.089386	-1.1102e-16	-1.1102e-16	0	1.1102e-16	3.3307e-16	0	2.2204e-16	0	0	-1.1102e-16	0	2.2204e-16	0	0	0	-2.2204e-16	0.27071	0.29119	0.31168	0.52958	0.94256	1	1	1	1.1499	1.5293	1.5048	1.4793	1.4535	1.4274	1.4003	1.3732	1.3452	1.3167	1.2881	1.2584	1.2286	1.1981	1.1671	1.136	1.3957	1.7857	2	2	1.9708	1.9359	1.9009	1.8654	1.8291	1.7927	1.7553	1.7177	2	2	2	2	2	1.9779	1.2168	0.84169	0.85305	0.93906	1.0251	0.9801	0.54552	0	0	0	0.0017698	0.048734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.040628	-0.041339	0.3789	0.50308	0.23628	1.1102e-16	0	0	1.1102e-16	0	-2.2204e-16	1.1102e-16	2.2204e-16	1.1102e-16	0	0	0.38052	0.3803	0.29676	0.53243	0.91601	1	0.95685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.95442	0.43601	0.43604	0.37765	-0.016187	-0.50018	-0.57438	-0.52739	-0.81135	-1	-1	-1	-0.99808	-0.89073	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.8736	-0.49284	-0.36767	-0.24237	-1.1102e-16	0	0	0	0	0	0	-1.1102e-16	2.2204e-16	0	1.1102e-16	-1.1102e-16	0	2.2204e-16	0	-1.1102e-16	0.19084	0.69814	1	1	1	1	1	1	1.258	1.7684	2	2	2.3005	2.7618	2.9036	3	3.1879	3.331	3.4743	3.8886	4.4025	4.9079	5.0539	5.1998	5.4615	5.9781	6.4935	6.7998	7.4655	8.0439	8.2371	8.3872	8.5972	9.1166	9.6351	10.154	10.674	11.194	11.714	12.235	12.755	13.277	13.799	14.32	14.843	15.365	15.889	16.412	16.935	17.46	17.984	18.508	19.034	19.559	20.1	20.611	21.137	21.853	22.553	22.915	23.278	23.64	24.002	24.364	25.085	25.888	26.418	26.672	26.863	27.055	27.244	27.434	27.623	27.972	28.332	28.692	29.051	29.411	29.741	29.797	29.622	29.446	29.473	29.654	29.834	30.315	30.239	29.792	30.138	30.329	30.144	30.194	30.543	30.59	30.224	29.858	29.688	29.675	29.66	29.575	29.018	28.64	28.59	28.57	28.548	28.21	27.644	27.475	27.449	27.42	27.392	27.291
-0.85761	-0.86438	-0.87167	-0.89249	-1	-0.78696	-0.3882	1.1102e-16	2.2204e-16	-1.1102e-16	0	1.1102e-16	0	0	0	1.1102e-16	0	0	0	0	-2.2204e-16	0	0	0	0.35831	0.76732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.1774	1.1449	1.1122	1.0785	1.0447	1.0101	1	1	1	1	1.2061	1.5949	1.7546	1.7156	1.6766	1.637	1.5967	1.5563	1.5149	1.7015	2	2	2	1.5335	1.1421	1.1391	1.2304	1.1145	0.80715	0.41956	0.03192	0.067421	0.11574	0.16453	0.21417	0.094267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038691	0.38857	0.7725	0.80244	0.43591	0.49512	0.64803	0.26684	1.1102e-16	-4.4409e-16	-4.4409e-16	0	0	1.1102e-16	0	0	0	0	0	0.30091	0.21645	0.13168	0.47949	0.86186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.2058	1.3275	0.76086	0.091634	0	0	0	0	0	-0.18305	-0.52065	-0.41586	-0.31005	-0.20391	-0.097539	-0.45364	-0.83179	-0.77445	-0.66569	-0.55681	-0.44682	-0.72001	-1	-1	-1	-0.8906	-0.77774	-0.9817	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-0.92588	-0.55141	-0.17758	-3.3307e-16	-2.2204e-16	-2.2204e-16	0	-1.1102e-16	2.2204e-16	0	2.2204e-16	0	-1.1102e-16	-2.2204e-16	-1.1102e-16	0	1.1102e-16	0	0.24108	0.58666	0.72024	0.85392	1	1	1	1	1.287	1.6681	1.8058	1.9437	2	2	2.3361	2.8464	3	3	3.3772	3.888	4	4	4.4225	4.9356	5.4482	5.9297	6	6	6.5023	7.0175	7.5316	8.0473	8.5628	9.0781	9.2599	9.4102	9.6277	10.146	10.663	11.181	11.7	12.218	12.737	13.256	13.775	14.296	14.816	15.336	15.858	16.379	16.901	17.423	17.901	18.264	18.627	19.503	20.038	20.562	21.077	21.439	21.8	22.162	22.524	22.885	23.246	23.607	23.967	24.656	25.029	25.221	25.413	25.768	26.127	26.487	26.846	27.205	27.548	27.735	27.921	28.106	28.291	28.475	28.603	28.541	28.19	28.203	28.383	28.563	28.63	28.421	28.098	28.274	28.346	27.986	27.654	27.989	28.335	28.369	27.82	27.508	27.551	27.537	27.521	27.33	26.937	26.466	26.445	26.258	25.695	25.376	25.35	25.323	25.295	24.857	24.33
-0.86155	-0.643	-0.63565	-0.62829	-0.27713	-1.1102e-16	1.1102e-16	0	0	0	3.3307e-16	0	0	0	-1.1102e-16	-1.1102e-16	-1.1102e-16	1.1102e-16	0	0.00082395	0.017373	0.033923	0.4284	0.83476	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.2144	1.5486	1.5069	1.4639	1.4208	1.3773	1.5357	1.9219	1.7321	1.3666	1.3307	1.3552	1.4494	1.545	1.4131	1.0139	0.60002	0.21357	0.23694	0.28795	0.055777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21016	0.17882	0.10367	0.35847	0.74121	0.83527	0.63981	0.7176	0.68764	0.30563	-4.4409e-16	0.035373	0.1158	0.19704	0.2788	0.013915	0	0	0	0	0	0.27535	0.65631	0.96331	0.87616	0.79954	1	1	1	1	1	1	1	1	1	1	1	1	1	0.94853	0.85322	0.75788	0.66175	0.56509	0.46833	0.37041	0.27231	0.32751	0.60714	0.53911	0.14933	0	0	0	0	0.069781	0.17318	0.065515	0	0	0	0	0	-0.089781	0	0	0	0	-0.080329	-0.43779	-0.32748	-0.2165	-0.10484	0	-0.33596	-0.71172	-0.65411	-0.53982	-0.42542	-0.31031	-0.58702	-0.96149	-0.96186	-0.84481	-0.72738	-0.60898	-0.49048	-0.37127	-0.58126	-0.95463	-1	-0.88931	-0.76781	-0.64529	-0.82127	-0.68215	-0.18508	0	-1.1102e-16	0.099031	0.2246	0.35125	0.19939	0	0	0	0	0.12021	0	-1.1102e-16	0	0.30748	0.81063	1	1	1	1	1	1	1.3377	1.8439	2	2	2	2	2.3762	2.884	3	3	3.4086	3.9175	4	4	4.4467	4.9576	5.4674	5.9794	6	6.0022	6.5148	7.0273	7.5397	8.0536	8.5665	9.0809	9.5952	9.9771	10	10.14	10.655	11.172	11.688	12.165	12.529	13.131	13.756	14.275	14.792	15.312	15.709	16.072	16.435	16.797	17.159	17.521	17.883	18.489	19.213	19.934	20.329	20.69	21.05	21.411	21.772	22.132	22.492	22.852	23.193	23.387	23.86	24.289	24.648	25.007	25.345	25.534	25.723	25.911	26.098	26.285	26.471	26.574	26.455	26.466	26.476	26.484	26.572	26.498	26.503	26.506	26.509	26.509	26.51	26.508	26.506	26.502	26.295	25.901	25.484	25.645	25.272	24.737	24.806	25.145	25.414	25.398	24.972	24.417	24.342	24.301	23.741	23.276	23.251	23.225	23.027	22.81	22.35	22.11
0	-2.2204e-16	2.2204e-16	0	0	0	0	0	-2.2204e-16	2.2204e-16	2.2204e-16	1.1102e-16	1.1102e-16	0	2.2204e-16	-1.1102e-16	0	0.29629	0.69862	0.92892	0.94548	0.96205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.0435	1.409	1.3645	1.3195	1.2737	1.228	1.3562	1.7411	1.9147	1.5288	1.5641	1.564	1.564	1.5128	0.95771	0.30259	0.3132	0.36557	0.41798	0.47159	0.2557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17631	0.55763	0.93902	0.88224	0.8044	0.87634	0.78893	0.86811	0.9482	1	0.97207	0.59115	0.27296	0.35542	0.43858	0.069763	-4.4409e-16	0	0.070684	0.13868	0.052767	0.21019	0.59001	0.96928	1	1	1	1	1	1	1	1	1	1	1	0.66007	0.1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42667	0.90525	0.61493	0.13487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2992	-0.18335	-0.067314	0	0	0	0	0	-0.29476	-0.23856	-0.11846	0	0	-0.15533	-0.10847	0.34937	0.61492	0.73899	0.86314	0.98856	1	0.87411	0.50295	0.49344	0.62109	0.7493	0.87755	0.6518	0.28181	0.26647	0.77529	1.4067	1.66	1.4347	1.066	1.0582	1.1919	1	1.3927	1.8962	2	2	2	2	2.419	2.9242	3	3	3.4429	3.9509	4	4	4.4741	4.9823	5.4911	6	6	6.02	6.53	7.0403	7.4334	7.7983	8.1626	8.5275	8.8913	9.2558	9.6196	9.9831	10.347	10.711	11.073	11.437	11.8	12.387	13.266	13.887	14.25	14.612	14.974	15.336	15.697	16.058	16.42	16.781	17.141	17.502	17.863	18.446	19.167	19.37	19.606	20.324	20.963	21.16	21.356	21.55	21.745	21.938	22.348	23.064	23.515	23.706	23.896	24.085	24.274	24.462	24.649	24.836	25.022	25.208	24.867	24.576	24.759	24.941	25.123	25.138	24.789	24.664	24.843	24.736	24.39	24.389	24.388	24.385	24.381	23.904	23.37	23.362	23.353	23.161	22.797	22.433	22.584	22.92	22.983	22.45	22.238	22.219	21.783	21.225	21.152	21.104	20.541	20.074	20.045	20.016	19.985
1.1102e-16	0	2.2204e-16	2.2204e-16	1.1102e-16	0	-1.1102e-16	-2.2204e-16	0	-3.3307e-16	-1.1102e-16	0	0	0	0	0.3872	0.78688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.244	1.2106	1.1635	1.1151	1.0666	1.0176	1	1	1.0404	1.4457	1.564	1.2886	1.0411	0.76867	0.45806	0.56565	0.6757	0.41087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12215	0.045563	0.13414	0.51432	0.89423	1	1	1	1	1	1	1	1	0.64931	0.43343	0.51709	0.60165	0.68629	0.75475	0.37646	0.0018474	0.41139	0.87715	1	1	1	0.96303	0.873	0.78293	0.6916	0.6002	0.50835	0.43602	0.40877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22729	0.12504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.16796	-0.36674	-0.3391	0	0	0	0	0	-0.071716	-0.29678	-0.36338	0	0	0	0	-0.015905	-0.13724	-0.06708	0.18049	0.97345	1	1	1	0.99688	0.87141	1	1	1	1	1	0.96208	1	1.4509	1.9494	2	2	1.7521	1.8092	1.9417	1.6495	1.7322	1.9514	2	2	2	2	2.4644	2.9686	3	3	3.4817	3.987	4	4	4.504	5.0107	5.5177	5.898	6	6.0405	6.5478	7	7	7.0827	7.5852	8.095	8.6051	9	9	9.2618	9.6502	10.162	10.675	11.187	11.7	12.214	12.727	13.157	13.519	13.879	14.241	14.601	14.961	15.322	15.682	16.042	16.402	16.761	17.121	17.48	17.724	18.198	18.557	18.915	19.516	19.712	19.908	20.103	20.298	20.491	20.84	21.554	22.001	22.026	22.295	22.638	22.826	23.014	23.132	23.15	23.166	23.182	23.195	23.162	23.22	23.231	23.24	23.248	23.254	23.215	23.264	23.267	23.039	22.687	22.334	22.267	22.265	21.904	21.368	21.248	21.241	21.231	21.21	20.667	20.197	20.183	20.218	20.019	19.818	19.574	19.369	19.163	18.955	18.745	18.534	18.03	17.949	17.889	17.67	17.45
0	0	0	1.1102e-16	-2.2204e-16	1.1102e-16	-1.1102e-16	-2.2204e-16	-2.2204e-16	0	0.29391	0.67295	0.68556	0.69817	0.8831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.1121	1.5472	1.564	1.5641	1.5641	1.0661	0.57337	0.73883	0.81305	0.48835	0.3213	0.37913	0.12016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32674	0.70559	0.82077	0.74148	0.66216	0.58207	0.59809	0.97557	1	1	1	1	1	0.92345	0.83876	0.71524	0.43598	0.43596	0.49542	0.40804	0.32059	0.23227	0.14348	0.43601	0.47138	0.56147	0.65219	0.7436	0.83505	0.68632	0.31036	0.11337	0.20747	0.30158	0.39641	0.43129	0.056576	0	0	0	0	0.074356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27041	-0.64214	-0.7246	-0.23828	0	0	0	0	-0.19457	-0.60987	-0.81007	-0.34094	0	0	-0.12709	-0.61655	-0.90724	-0.84984	-0.238	0.58065	1	1	0.94219	0.44969	0.15203	0.53774	1	1	0.97856	0.48445	0.36056	0.72769	1.0539	1.4219	1.7885	1.7012	1.5702	1.9297	2	2.0122	2.4812	2.5124	2.0124	2	2	2.0126	2.5137	3	3	3.0205	3.5231	4	4	4.0337	4.5373	5	5.024	5.1912	5.5546	5.9179	6.281	6.6443	7	7.0915	7.5989	8.0943	8.4566	8.8186	9	9	9.5551	10.162	10.579	10.804	11.001	11.417	12.069	12.43	12.79	13.044	13.251	13.588	13.662	14.176	14.893	15.273	15.475	15.677	15.878	16.078	16.278	16.911	17.627	17.873	18.07	18.266	18.462	18.657	18.851	19.044	19.237	19.453	19.861	19.887	20.092	20.637	20.957	20.978	20.998	21.016	21.127	21.312	21.496	21.68	21.456	21.115	21.227	21.408	21.129	21.136	21.141	21.145	21.148	21.014	20.487	20.149	20.147	19.932	19.577	19.221	19.128	19.119	19.11	18.68	18.138	17.607	17.411	17.232	17.506	17.407	16.993	16.972	16.75	16.195	15.784	15.573	15.36	15.145	14.928	14.711	14.491
0	0	0	1.1102e-16	0	-1.1102e-16	0	0.012149	0.40521	0.79981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.0787	1.4978	1.4914	1.1767	1	1	0.64109	0.35742	0.41575	0.47495	0.12052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063566	0	0	0	0	0.025407	0.40302	0.50831	0.42704	0.34499	0.26289	0.17982	0.096386	0.012816	0	0	0	0	0	0	0	0.088288	0.46416	0.70988	0.62034	0.59063	0.9651	1	1	0.90961	0.92737	1	1	1	1	0.66219	0.4931	0.58899	0.68586	0.7828	0.79234	0.41883	0.076998	0.17643	0.27602	0.37596	0.47689	0.17919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.033792	0	0	0	0	-0.17086	-0.32169	-0.20147	0.15491	0.60349	0.97096	1	1	0.88488	0.65621	0.78057	1	1	1	0.68212	0.41088	0.58881	1	1.1018	1.5228	1.4846	1.1837	1.5611	1.9419	1.446	1.5924	1.825	2	2	2	2.0668	2.4896	2.8538	3	3	3.0299	3.5051	3.9115	4.035	4.4499	4.9594	5.0569	5.4726	5.1103	5.2111	5.6456	5.9594	6.3789	6.9593	7.0194	7.3813	7.8476	8.1031	8.5835	8.8097	9	9.3796	9.2854	9.5309	10.102	9.9845	10.688	11.407	11.393	11.843	12.027	12.277	12.72	12.711	13.427	13.829	14.031	14.233	14.434	15.001	15.358	15.43	16.143	16.428	16.625	16.821	17.017	17.211	17.405	17.598	17.791	17.983	18.175	18.365	18.555	18.744	18.933	19.121	19.308	19.494	19.68	19.865	19.934	19.949	19.962	19.752	19.78	19.961	19.725	19.382	19.037	19.023	19.026	18.996	18.646	18.296	18.03	18.028	18.024	17.829	17.296	16.762	16.408	16.219	16.029	15.61	15.069	14.939	15.344	15.384	14.888	14.649	14.445	14.236	13.681	13.126	12.756	12.729	12.452	11.97	11.751	11.611
0	4.4409e-16	1.1102e-16	0	0	0.1328	0.52354	0.91663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.64368	0.45416	0.51384	0.564	0.56409	0.56398	0.17711	0	0	0	0	0	0	0	0	0	0	0	0	-0.044851	-0.038347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37194	0.74585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.88281	0.98116	1	1	1	0.79647	0.4806	0.58171	0.681	0.30997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30877	0.67546	1	1	1	1	1	1	1	1	1	1	1	1.0655	1.4308	1.7956	1.939	1.9311	1.8714	1.376	1	1	1.3451	1.7089	2	2	2	2.1618	2.5248	2.8874	3	3.2449	3.894	3.3682	3.6988	4.652	4.8656	5.2024	5.814	5.4528	5.0083	5.8312	5.959	6.5582	6.9589	6.9593	7.1513	7.9592	7.959	8.5858	8.4277	8.7871	8.6639	8.9592	9.0735	9.9401	9.9591	9.9587	10.815	10.726	11.106	11.159	11.727	11.853	12.224	12.666	12.587	13.105	13.132	13.529	14.571	14.588	14.664	14.984	15.18	15.376	15.572	15.766	15.961	16.154	16.346	16.538	16.73	16.92	17.11	17.32	17.488	17.675	17.732	17.748	17.936	17.786	17.802	17.818	17.833	17.846	17.858	17.869	17.878	17.887	17.681	17.337	16.992	16.908	16.91	16.912	16.402	15.911	15.908	15.822	15.292	14.762	14.229	13.878	13.918	13.85	13.491	13.268	13.254	13.238	12.914	12.367	11.76	11.484	11.279	11.072	10.658	10.632	10.441	9.9449	9.5492	9.519	9.4873
0.095598	0.365	0.37233	0.37965	0.64975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.86696	0.81307	0.75918	0.70446	0.64924	0.59398	0.53748	0.4809	0.4239	0.366	0.30807	0.24928	0.19001	0.13072	0.070131	0.0095322	0.040826	0.19594	0.49298	0.29113	-0.21221	-0.35088	-0.42954	-0.43591	-0.55934	-0.62529	-0.69127	-0.75823	-0.82554	-0.893	-0.58271	-0.20639	-0.099529	-0.1695	-0.23949	-0.31053	-0.38185	-0.45339	-0.52603	-0.19836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15302	0.52627	0.89837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.91738	0.81765	0.71788	0.61695	0.51584	0.34419	0	0	0	0	0	0	0	-0.41684	-0.52336	-0.23254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013387	0.37958	0.74468	1	1	1	1	1	1	1	1	1	1	0.76531	0.55177	1.0059	1.1353	1.2499	1.3035	1	1	1	1.0229	1.3858	1.748	2	2	2	2.1955	2.5571	2.9182	3.3206	3.3637	3.001	3.399	4.4866	4.3278	4.9282	5.648	5.6635	5.041	5.8065	5.9592	6.4645	6.9593	6.959	7.1556	7.9589	7.8727	7.9211	8.0714	8.2721	8.4965	8.959	9.0203	9.8011	9.7447	9.5741	10.448	10.287	10.644	10.518	11.357	11.23	11.97	12.174	11.779	12.632	12.645	13.072	13.864	13.707	13.55	14.083	14.234	14.128	14.322	14.758	14.709	15.326	15.276	15.285	15.476	15.79	15.854	16.427	16.189	16.35	16.081	15.804	16.271	16.024	16.339	16.355	16.184	15.73	15.741	15.752	15.761	15.769	15.776	15.457	14.94	14.79	14.927	14.691	14.343	14.227	13.771	13.237	12.941	12.587	12.234	12.193	12.184	12.095	11.557	11.018	10.523	10.326	9.8582	9.1328	8.7262	8.5233	8.3185	8.1119	7.9034	7.6937	7.4792	7.0816	6.68	6.351	6.4742
